plan_id,customer_id,merchant_id,basket_amount_pence,deposit_amount_pence,term_months,created_at
1320,1268,39,90000,9000,12,2025-06-06
1321,1475,25,8000,0,4,2025-04-19
1322,199,36,25000,5000,6,2025-01-09
1323,1339,8,120000,12000,6,2025-09-15
1324,98,15,25000,0,3,2025-08-07
1325,806,31,65000,6500,12,2025-03-09
1326,1787,31,65000,13000,12,2025-06-26
1327,984,25,40000,0,4,2025-05-13
1328,350,7,40000,0,4,2025-11-04
1329,1986,9,120000,0,3,2025-09-08
1330,7,16,90000,9000,12,2025-03-27
1331,1459,21,25000,5000,12,2025-11-13
1332,1002,24,8000,1600,12,2025-07-27
1333,1567,24,25000,2500,6,2025-06-07
1334,730,38,120000,12000,6,2026-03-03
1335,1001,33,25000,0,3,2025-01-19
1336,1790,5,15000,1500,6,2025-09-29
1337,723,12,65000,0,3,2026-02-20
1338,377,21,120000,24000,12,2025-05-27
1339,730,28,65000,6500,12,2025-02-21
1340,1667,26,15000,0,3,2025-06-08
1341,1249,38,25000,0,3,2025-05-15
1342,983,15,65000,13000,12,2025-01-25
1343,1269,40,65000,13000,12,2026-01-12
1344,1545,34,90000,18000,12,2025-11-22
1345,1084,35,15000,0,4,2026-02-24
1346,1876,17,120000,24000,12,2025-06-18
1347,1541,28,65000,13000,12,2025-04-18
1348,759,21,65000,0,3,2025-08-28
1349,184,21,120000,0,4,2025-04-24
1350,1529,8,15000,1500,6,2025-04-10
1351,716,8,15000,0,4,2025-06-07
1352,1753,33,65000,0,3,2026-02-28
1353,435,30,15000,0,4,2025-02-01
1354,1874,29,120000,12000,6,2025-07-14
1355,752,19,120000,12000,6,2026-01-20
1356,732,23,40000,4000,12,2025-10-27
1357,936,2,40000,0,3,2025-08-30
1358,605,12,25000,0,3,2025-01-03
1359,72,7,120000,12000,6,2025-02-05
1360,1998,24,25000,0,3,2026-03-01
1361,17,17,40000,0,3,2025-03-11
1362,540,17,120000,12000,12,2025-03-10
1363,1167,12,120000,12000,12,2025-12-22
1364,1102,30,120000,0,4,2026-03-02
1365,1616,7,8000,800,6,2025-04-11
1366,1124,31,40000,0,3,2025-09-17
1367,1559,31,40000,0,4,2025-04-20
1368,1930,23,8000,800,12,2025-11-06
1369,1893,17,15000,0,3,2026-02-08
1370,15,18,40000,0,3,2025-08-19
1371,205,37,90000,18000,6,2025-12-29
1372,203,10,65000,0,4,2026-01-01
1373,1773,37,90000,18000,6,2025-03-19
1374,594,1,15000,0,3,2026-02-11
1375,73,13,8000,800,12,2025-02-21
1376,66,39,120000,0,3,2025-03-19
1377,1170,24,15000,0,3,2026-01-05
1378,62,4,40000,8000,12,2025-08-27
1379,1523,33,40000,4000,12,2026-02-21
1380,648,18,8000,0,4,2025-03-03
1381,971,1,120000,0,3,2025-10-08
1382,1556,20,15000,0,3,2025-01-28
1383,296,22,8000,800,6,2025-03-15
1384,1810,12,120000,24000,6,2026-01-15
1385,964,27,15000,0,3,2025-02-18
1386,1197,35,25000,0,4,2025-05-19
1387,655,35,65000,0,3,2025-02-24
1388,1501,39,40000,0,4,2025-10-04
1389,439,30,65000,6500,6,2026-02-10
1390,898,36,8000,800,12,2025-05-13
1391,1708,13,65000,0,3,2025-07-21
1392,920,3,40000,0,4,2025-09-19
1393,304,1,40000,0,3,2025-05-21
1394,1775,1,90000,0,3,2025-12-18
1395,125,2,15000,0,3,2026-01-25
1396,1216,8,40000,4000,6,2026-01-01
1397,1188,6,8000,0,3,2026-02-13
1398,1913,30,40000,0,3,2025-12-17
1399,615,35,65000,0,4,2025-01-05
1400,104,2,15000,0,3,2025-07-18
1401,1481,16,8000,0,3,2025-08-11
1402,1422,17,8000,1600,12,2025-06-12
1403,915,21,40000,4000,6,2025-05-23
1404,196,4,90000,0,3,2025-03-17
1405,1411,33,120000,12000,12,2025-12-28
1406,1026,5,8000,1600,12,2025-03-14
1407,179,11,8000,0,4,2025-01-09
1408,1287,12,40000,0,3,2025-12-18
1409,1810,3,90000,9000,6,2025-05-27
1410,184,12,8000,0,3,2025-08-23
1411,61,17,8000,0,3,2025-06-29
1412,460,17,40000,8000,6,2026-01-12
1413,785,2,120000,0,4,2025-04-23
1414,532,16,25000,2500,6,2026-01-10
1415,1535,9,120000,0,3,2025-06-12
1416,1441,25,65000,13000,6,2025-01-02
1417,1046,18,120000,24000,12,2025-07-29
1418,1026,37,65000,0,4,2026-02-17
1419,1663,14,120000,0,4,2025-06-10
1420,689,28,15000,0,3,2025-02-26
1421,36,26,65000,0,3,2025-05-12
1422,1374,40,8000,0,3,2026-01-28
1423,1756,28,15000,0,3,2025-08-26
1424,1483,5,120000,12000,12,2025-09-14
1425,330,24,15000,0,3,2025-01-23
1426,243,26,120000,0,3,2025-05-07
1427,109,4,8000,1600,12,2025-03-14
1428,493,7,120000,0,3,2025-09-01
1429,94,7,90000,18000,12,2026-01-26
1430,1732,30,90000,0,4,2025-10-25
1431,458,22,15000,3000,6,2025-02-09
1432,1465,15,15000,1500,6,2025-08-30
1433,1831,13,15000,0,3,2026-03-04
1434,1097,13,120000,0,3,2025-09-09
1435,1843,1,65000,0,3,2025-08-03
1436,31,11,25000,2500,6,2026-02-06
1437,801,38,15000,0,3,2025-04-06
1438,797,29,40000,0,3,2025-12-08
1439,504,37,90000,0,3,2025-11-14
1440,1718,27,8000,0,3,2025-06-14
1441,446,13,40000,0,3,2025-01-03
1442,1270,35,90000,0,3,2025-04-19
1443,49,1,8000,0,3,2025-09-15
1444,1758,15,8000,0,4,2026-02-21
1445,1431,19,90000,18000,12,2026-02-18
1446,7,21,8000,0,3,2025-10-09
1447,1753,8,15000,3000,6,2026-01-29
1448,1654,7,40000,0,4,2025-08-18
1449,771,3,25000,0,3,2025-07-05
1450,315,19,40000,0,3,2026-01-11
1451,290,3,120000,24000,6,2025-08-05
1452,741,25,65000,6500,6,2026-02-28
1453,629,15,40000,0,4,2025-02-20
1454,1446,30,25000,5000,12,2026-03-07
1455,303,29,25000,5000,6,2025-06-20
1456,1400,14,8000,1600,6,2025-03-11
1457,734,39,90000,0,3,2025-08-02
1458,1633,17,90000,0,3,2025-07-28
1459,1598,24,90000,0,4,2025-01-30
1460,972,13,65000,6500,12,2025-12-18
1461,843,29,90000,0,4,2025-04-09
1462,1202,2,15000,1500,6,2025-05-11
1463,933,14,120000,0,3,2026-01-19
1464,1560,5,8000,0,3,2025-09-04
1465,867,11,8000,800,6,2025-11-07
1466,425,38,8000,800,6,2025-03-31
1467,1390,26,25000,0,3,2025-02-18
1468,923,30,8000,0,3,2025-10-07
1469,1819,22,15000,1500,6,2025-07-24
1470,520,18,40000,0,3,2026-03-04
1471,1603,29,65000,0,4,2025-03-23
1472,533,4,40000,0,4,2026-01-15
1473,261,30,65000,0,3,2026-01-13
1474,1684,25,65000,0,3,2025-03-23
1475,927,26,15000,3000,6,2025-01-31
1476,1277,38,40000,0,4,2025-10-29
1477,745,27,8000,1600,6,2026-02-22
1478,1219,3,120000,0,3,2025-10-17
1479,573,17,15000,1500,12,2026-02-21
1480,355,1,15000,0,3,2025-04-09
1481,1856,22,15000,0,4,2025-01-21
1482,463,26,25000,0,3,2025-05-26
1483,395,11,120000,0,3,2026-01-22
1484,15,35,40000,0,3,2025-10-31
1485,332,38,25000,0,3,2026-01-21
1486,498,32,8000,0,3,2025-01-29
1487,570,11,65000,0,4,2025-06-08
1488,1201,9,25000,2500,12,2025-08-18
1489,1368,33,25000,0,3,2025-08-31
1490,1824,40,15000,0,3,2025-02-22
1491,1352,35,65000,6500,12,2025-01-03
1492,555,14,25000,0,3,2025-01-06
1493,1060,29,15000,0,3,2025-06-03
1494,767,17,65000,0,3,2025-08-27
1495,1287,21,120000,0,4,2025-12-29
1496,85,28,65000,13000,6,2026-01-31
1497,1788,40,8000,0,4,2025-07-01
1498,1810,34,25000,0,3,2025-08-10
1499,277,26,25000,5000,6,2026-02-01
1500,1766,21,25000,0,3,2025-07-05
1501,376,23,15000,0,3,2025-10-12
1502,916,12,120000,0,4,2025-03-28
1503,1624,11,120000,0,3,2025-02-16
1504,1217,1,65000,0,3,2025-10-19
1505,276,27,90000,9000,6,2026-03-02
1506,978,19,15000,0,3,2025-04-10
1507,1178,15,90000,0,3,2025-01-26
1508,178,38,25000,2500,6,2025-03-24
1509,657,26,90000,0,3,2025-09-06
1510,801,19,40000,0,3,2025-08-31
1511,949,12,25000,0,3,2025-10-21
1512,1756,15,40000,0,3,2026-02-27
1513,580,6,8000,1600,12,2025-02-28
1514,977,27,40000,8000,6,2025-08-26
1515,1803,28,8000,0,4,2025-11-16
1516,178,32,65000,6500,6,2025-09-19
1517,912,20,65000,0,3,2025-05-27
1518,708,28,15000,0,4,2025-03-28
1519,339,23,120000,0,3,2025-10-19
1520,576,30,15000,1500,6,2026-01-25
1521,1282,21,65000,0,4,2025-04-27
1522,658,38,25000,0,3,2026-01-07
1523,1377,28,8000,0,4,2025-10-01
1524,565,14,65000,0,4,2025-09-16
1525,1800,27,120000,0,4,2025-11-30
1526,754,20,15000,1500,6,2026-01-22
1527,1182,8,90000,0,3,2025-09-01
1528,745,27,25000,0,3,2025-01-11
1529,910,18,15000,0,3,2025-01-19
1530,46,26,40000,4000,6,2025-07-22
1531,1590,6,65000,0,4,2025-09-01
1532,1385,39,120000,0,4,2025-09-15
1533,624,11,40000,0,3,2025-10-21
1534,1636,21,120000,0,4,2026-01-15
1535,538,36,40000,0,3,2025-12-22
1536,383,4,40000,4000,6,2025-01-16
1537,1379,37,120000,12000,12,2026-01-28
1538,950,6,15000,0,3,2026-01-29
1539,830,38,25000,0,3,2025-11-09
1540,1962,21,90000,0,3,2025-02-14
1541,921,2,120000,24000,12,2025-07-03
1542,1663,4,120000,0,3,2025-12-04
1543,792,25,40000,4000,12,2025-08-01
1544,235,31,40000,0,3,2025-04-13
1545,64,33,8000,0,3,2025-08-17
1546,1083,11,40000,0,3,2025-03-23
1547,1541,2,25000,5000,12,2026-03-03
1548,182,5,90000,18000,6,2025-11-25
1549,272,1,40000,8000,6,2026-02-14
1550,1890,27,90000,0,3,2025-01-30
1551,1291,12,25000,5000,12,2025-04-22
1552,1200,6,65000,0,3,2025-07-28
1553,375,36,15000,0,3,2025-07-06
1554,2,9,65000,13000,6,2025-05-08
1555,456,28,25000,0,4,2025-01-22
1556,1790,26,8000,0,3,2025-12-14
1557,1021,16,120000,24000,12,2025-06-30
1558,582,38,120000,24000,12,2025-11-06
1559,23,25,65000,6500,12,2025-07-30
1560,1455,32,65000,13000,12,2025-07-24
1561,1236,34,25000,0,3,2025-02-18
1562,10,5,8000,0,3,2025-07-26
1563,1960,20,120000,12000,12,2025-03-17
1564,272,3,120000,24000,12,2025-11-22
1565,114,34,65000,0,3,2025-06-18
1566,1247,7,40000,8000,6,2025-10-19
1567,175,31,15000,0,3,2025-10-01
1568,1918,34,40000,4000,6,2025-11-12
1569,1006,17,120000,0,4,2025-05-07
1570,1742,26,15000,3000,6,2025-12-03
1571,1552,37,40000,0,3,2025-04-26
1572,1210,13,25000,2500,12,2025-12-22
1573,564,29,25000,0,4,2026-02-19
1574,1774,9,40000,8000,12,2025-01-14
1575,1969,11,90000,0,3,2025-09-05
1576,1990,17,40000,0,3,2025-06-30
1577,1493,7,90000,0,3,2025-10-06
1578,1371,24,120000,24000,12,2026-01-03
1579,1828,1,8000,800,12,2025-05-26
1580,1572,3,120000,0,3,2025-07-21
1581,1352,29,90000,0,3,2025-11-18
1582,186,25,15000,3000,12,2025-06-14
1583,1031,33,120000,0,3,2025-05-15
1584,1985,3,90000,18000,12,2025-09-16
1585,687,35,8000,0,3,2025-07-13
1586,382,8,120000,12000,6,2025-03-25
1587,975,31,40000,0,3,2025-11-04
1588,1769,35,90000,0,3,2025-09-03
1589,593,25,120000,0,3,2025-08-16
1590,836,9,120000,24000,6,2025-08-04
1591,1535,25,8000,0,3,2025-04-29
1592,443,25,65000,6500,6,2026-02-21
1593,889,1,40000,4000,6,2025-01-22
1594,1202,3,120000,0,3,2025-01-06
1595,748,9,8000,0,3,2025-11-24
1596,1165,30,120000,0,4,2025-08-24
1597,1277,35,8000,0,3,2025-07-20
1598,1355,21,40000,0,4,2026-02-22
1599,1421,19,90000,18000,12,2025-05-27
1600,1776,11,40000,0,3,2025-07-23
1601,645,27,65000,6500,6,2025-09-10
1602,917,1,40000,0,3,2025-10-05
1603,724,5,15000,0,3,2025-01-09
1604,139,29,15000,0,3,2025-07-11
1605,867,4,8000,0,4,2026-02-19
1606,154,14,25000,0,4,2025-04-02
1607,1499,24,90000,18000,6,2025-01-29
1608,1554,34,90000,0,3,2025-10-21
1609,880,22,40000,4000,12,2026-01-03
1610,767,30,65000,0,3,2025-07-22
1611,1111,17,120000,0,3,2025-08-31
1612,886,32,8000,1600,12,2025-03-25
1613,1671,26,15000,0,3,2025-06-14
1614,1881,16,15000,3000,6,2025-05-13
1615,45,37,90000,0,3,2025-05-03
1616,1058,18,120000,0,3,2026-01-25
1617,1822,39,8000,800,12,2025-12-04
1618,414,36,90000,9000,12,2025-10-19
1619,1872,9,120000,12000,6,2026-02-01
1620,1956,26,65000,0,3,2026-01-07
1621,425,36,40000,0,3,2026-02-15
1622,348,40,65000,0,4,2025-06-21
1623,1312,31,120000,0,3,2026-01-08
1624,1384,28,25000,0,3,2025-09-11
1625,761,37,40000,0,3,2025-08-21
1626,1649,33,15000,1500,6,2025-01-21
1627,646,39,40000,0,4,2025-10-21
1628,1725,39,65000,13000,12,2026-01-19
1629,293,27,65000,0,3,2025-05-25
1630,1998,38,15000,0,3,2025-03-07
1631,1353,7,15000,1500,12,2025-02-21
1632,1924,32,120000,24000,12,2025-04-09
1633,139,25,90000,18000,12,2025-06-18
1634,1162,25,40000,8000,6,2025-09-21
1635,1720,35,8000,0,3,2026-02-16
1636,730,21,8000,1600,6,2025-01-04
1637,1820,32,120000,0,4,2025-06-17
1638,108,25,8000,0,3,2025-05-21
1639,732,5,90000,0,3,2025-05-30
1640,1827,17,15000,0,3,2025-02-24
1641,1642,13,8000,0,3,2025-06-01
1642,1714,21,120000,0,3,2025-09-20
1643,94,40,15000,1500,6,2025-01-11
1644,1498,4,120000,0,4,2025-01-24
1645,1196,28,25000,2500,12,2025-04-19
1646,612,21,25000,2500,12,2025-11-09
1647,1174,17,90000,0,3,2025-09-13
1648,346,40,40000,0,3,2025-12-03
1649,681,34,25000,2500,12,2025-02-16
1650,1249,24,40000,8000,6,2025-09-30
1651,1719,39,8000,800,12,2025-04-14
1652,340,30,65000,0,4,2026-01-02
1653,787,26,15000,0,3,2025-08-16
1654,960,35,120000,12000,12,2025-02-17
1655,451,31,90000,0,3,2025-08-24
1656,74,28,120000,12000,12,2025-12-14
1657,1285,29,25000,0,3,2025-12-27
1658,1677,35,65000,0,3,2025-10-31
1659,723,38,65000,0,3,2025-08-25
1660,830,36,65000,6500,6,2025-09-19
1661,163,10,90000,18000,6,2025-01-09
1662,317,37,8000,800,12,2026-01-13
1663,1789,8,40000,4000,12,2025-07-25
1664,1996,13,65000,6500,6,2025-09-19
1665,206,21,15000,0,3,2026-01-28
1666,261,6,8000,0,4,2025-12-13
1667,1043,35,25000,0,4,2025-01-23
1668,1542,10,8000,0,3,2025-09-05
1669,665,26,65000,6500,6,2025-07-25
1670,1648,18,15000,0,4,2025-03-14
1671,51,15,120000,0,4,2025-10-22
1672,1921,9,40000,0,3,2025-02-03
1673,1779,8,90000,0,3,2025-09-17
1674,1357,29,15000,1500,12,2025-12-28
1675,1316,11,90000,0,4,2025-12-28
1676,142,36,40000,0,4,2025-02-16
1677,615,19,40000,0,3,2025-01-13
1678,708,37,90000,0,3,2025-04-01
1679,870,5,90000,9000,12,2025-05-18
1680,1432,4,25000,5000,6,2026-03-05
1681,1212,9,8000,0,3,2025-05-28
1682,870,23,8000,0,3,2026-01-30
1683,852,25,65000,0,3,2025-03-01
1684,4,9,40000,0,3,2025-07-31
1685,276,9,120000,0,3,2025-03-31
1686,1135,15,15000,3000,6,2025-02-07
1687,307,20,8000,0,4,2025-11-11
1688,433,16,65000,0,3,2025-01-14
1689,890,20,120000,24000,6,2025-06-05
1690,137,37,15000,1500,6,2026-01-20
1691,1743,17,90000,18000,6,2025-09-06
1692,704,5,90000,0,4,2025-04-02
1693,370,35,40000,4000,6,2025-10-09
1694,566,25,25000,0,4,2025-02-03
1695,305,23,120000,0,3,2025-10-25
1696,438,5,65000,0,4,2025-08-27
1697,1333,28,15000,3000,6,2025-05-27
1698,1977,16,90000,18000,12,2026-01-06
1699,1936,1,15000,0,3,2025-07-31
1700,867,20,65000,13000,6,2025-01-24
1701,501,5,65000,0,3,2026-02-25
1702,109,12,40000,0,3,2025-01-07
1703,1864,2,90000,0,4,2025-11-28
1704,56,26,25000,0,3,2025-02-19
1705,1513,38,25000,0,4,2025-02-08
1706,264,9,15000,1500,12,2025-05-08
1707,1968,40,8000,0,3,2025-12-02
1708,429,15,65000,0,4,2025-05-12
1709,1632,14,65000,6500,6,2025-04-03
1710,1026,26,25000,0,3,2025-04-21
1711,541,38,8000,0,3,2026-02-11
1712,1495,38,90000,0,3,2025-03-31
1713,567,37,90000,9000,6,2025-11-22
1714,686,12,120000,0,3,2026-03-04
1715,548,32,120000,0,3,2025-10-16
1716,1269,27,15000,1500,12,2026-02-08
1717,327,19,40000,8000,12,2025-05-08
1718,1892,38,15000,3000,6,2025-05-29
1719,1526,36,90000,9000,6,2025-11-27
1720,1370,37,90000,9000,6,2025-09-14
1721,1380,33,120000,0,3,2025-07-01
1722,1019,14,15000,0,3,2025-01-15
1723,1932,7,15000,0,3,2025-12-20
1724,1176,14,15000,3000,6,2025-10-12
1725,1534,38,120000,0,3,2025-05-23
1726,1879,13,120000,12000,6,2025-06-26
1727,1036,6,65000,0,4,2026-02-25
1728,182,40,25000,5000,12,2026-01-03
1729,348,23,8000,800,6,2025-01-17
1730,399,15,120000,0,3,2026-01-25
1731,1960,18,40000,4000,6,2025-12-07
1732,1230,14,120000,24000,6,2025-02-06
1733,1831,3,90000,0,3,2025-06-09
1734,1532,5,65000,0,3,2025-07-26
1735,529,33,8000,0,3,2025-03-15
1736,654,13,8000,0,3,2025-03-21
1737,421,35,120000,12000,12,2025-09-06
1738,1897,2,90000,0,4,2025-10-26
1739,593,6,65000,0,3,2025-09-24
1740,1583,39,90000,0,3,2025-09-06
1741,1762,28,40000,0,4,2025-09-09
1742,1259,8,40000,0,4,2025-11-23
1743,244,23,90000,0,3,2025-05-08
1744,679,4,25000,0,3,2025-02-12
1745,1668,23,40000,8000,12,2025-02-04
1746,1067,34,65000,13000,12,2025-10-26
1747,887,29,90000,0,4,2025-10-30
1748,1816,10,65000,0,4,2026-02-03
1749,1558,24,40000,4000,6,2025-03-21
1750,603,18,8000,0,3,2025-12-06
1751,534,3,120000,0,3,2025-08-04
1752,1109,39,90000,18000,6,2025-01-02
1753,250,23,65000,0,3,2025-04-09
1754,371,12,65000,0,3,2025-03-15
1755,1078,13,25000,0,3,2025-08-30
1756,1488,36,8000,0,3,2025-05-20
1757,1917,16,8000,0,3,2026-02-05
1758,338,34,120000,12000,6,2025-06-13
1759,1074,16,8000,1600,12,2025-10-12
1760,1639,30,40000,8000,12,2025-05-28
1761,1368,10,65000,6500,12,2025-08-26
1762,1116,18,25000,0,3,2025-10-20
1763,1413,20,90000,0,3,2025-10-18
1764,796,22,8000,0,3,2025-07-13
1765,910,3,25000,0,4,2026-01-23
1766,613,38,65000,0,3,2025-12-06
1767,1049,18,90000,0,3,2025-04-23
1768,942,32,25000,0,4,2025-06-01
1769,1524,10,15000,0,3,2025-12-12
1770,561,6,8000,0,3,2025-09-20
1771,506,26,25000,0,4,2026-01-04
1772,787,12,120000,12000,12,2025-05-25
1773,1384,39,120000,0,4,2025-11-14
1774,1076,25,65000,0,3,2025-11-24
1775,1854,40,40000,4000,6,2025-11-06
1776,55,20,15000,0,3,2025-11-04
1777,1843,26,15000,1500,12,2025-12-17
1778,249,15,8000,0,3,2026-01-20
1779,93,27,15000,0,3,2025-01-04
1780,174,39,15000,3000,6,2025-11-13
1781,1434,32,40000,0,4,2025-06-24
1782,465,1,120000,0,3,2025-11-15
1783,1971,25,15000,0,3,2026-01-16
1784,904,19,25000,5000,6,2025-05-26
1785,1885,6,65000,0,3,2025-12-13
1786,120,23,40000,0,4,2025-12-31
1787,1135,6,120000,12000,12,2025-01-14
1788,50,25,90000,18000,12,2025-09-02
1789,1780,9,15000,0,3,2025-10-27
1790,171,19,40000,0,3,2025-04-23
1791,929,22,8000,0,3,2025-01-21
1792,425,10,90000,0,3,2025-12-26
1793,1989,31,15000,0,3,2025-11-10
1794,1642,32,65000,0,3,2025-12-04
1795,194,7,15000,0,3,2025-09-26
1796,600,12,90000,18000,6,2025-03-25
1797,452,16,25000,0,4,2025-05-24
1798,1084,29,40000,8000,6,2025-11-11
1799,629,27,8000,0,3,2026-03-02
1800,670,25,15000,3000,12,2025-10-24
1801,1515,21,65000,0,3,2025-04-02
1802,150,9,25000,0,3,2025-12-17
1803,1613,13,15000,0,3,2025-01-03
1804,1758,9,25000,5000,6,2025-05-27
1805,192,19,65000,6500,12,2025-11-29
1806,820,29,90000,18000,6,2025-02-02
1807,1826,34,120000,0,3,2025-01-14
1808,420,14,25000,2500,12,2026-02-23
1809,1429,14,90000,0,3,2025-09-13
1810,50,36,65000,0,3,2025-08-11
1811,299,17,120000,0,3,2025-02-28
1812,159,7,120000,0,3,2025-01-26
1813,1108,4,25000,2500,12,2025-09-01
1814,156,14,40000,8000,12,2025-07-27
1815,212,26,90000,0,3,2025-11-16
1816,1125,17,8000,1600,6,2025-08-18
1817,893,6,90000,0,3,2025-09-05
1818,1693,25,8000,1600,12,2025-02-27
1819,1319,35,25000,0,4,2025-04-08
1820,579,11,15000,1500,12,2025-05-03
1821,9,13,120000,0,3,2025-11-06
1822,1214,36,40000,8000,6,2025-04-02
1823,1792,34,25000,0,3,2025-03-26
1824,1676,13,8000,1600,12,2025-05-03
1825,288,21,120000,24000,12,2025-03-03
1826,289,13,120000,0,4,2026-01-02
1827,962,7,90000,18000,6,2025-06-28
1828,1581,26,65000,13000,6,2025-12-30
1829,33,2,25000,0,4,2025-04-10
1830,402,30,90000,18000,6,2025-03-12
1831,940,2,90000,0,3,2025-11-16
1832,686,32,8000,0,3,2025-08-04
1833,90,5,90000,0,3,2025-01-20
1834,276,26,65000,0,3,2025-01-16
1835,452,21,65000,6500,6,2025-06-22
1836,1168,6,65000,13000,6,2025-05-26
1837,1796,14,15000,0,3,2026-02-20
1838,636,26,120000,12000,12,2025-03-16
1839,655,6,25000,2500,6,2025-02-14
1840,1495,4,90000,0,3,2025-07-25
1841,782,39,120000,0,3,2025-08-04
1842,1207,4,8000,0,3,2025-01-30
1843,1658,20,8000,0,3,2025-09-24
1844,133,22,90000,0,4,2025-06-21
1845,1298,29,90000,0,3,2025-05-15
1846,1049,6,15000,1500,12,2025-07-21
1847,75,23,120000,0,3,2026-03-01
1848,1239,29,40000,4000,6,2025-11-10
1849,972,27,40000,4000,12,2025-12-08
1850,1043,32,120000,0,3,2025-12-20
1851,51,6,40000,8000,12,2025-05-01
1852,917,26,90000,0,3,2025-10-19
1853,950,19,65000,6500,12,2025-11-25
1854,1996,39,15000,3000,6,2025-08-27
1855,1881,19,8000,0,3,2025-06-12
1856,1171,5,40000,4000,12,2025-06-18
1857,9,39,25000,0,3,2025-11-30
1858,1310,30,120000,24000,6,2025-10-15
1859,697,1,90000,0,3,2025-02-22
1860,823,39,65000,0,3,2025-03-29
1861,1682,8,40000,4000,12,2025-04-07
1862,532,37,90000,9000,6,2025-11-30
1863,1653,18,90000,0,3,2026-02-05
1864,1616,14,8000,1600,6,2025-05-11
1865,780,28,8000,0,4,2026-01-06
1866,1151,15,15000,0,4,2025-09-17
1867,890,26,40000,0,3,2026-03-03
1868,748,34,120000,24000,6,2025-01-16
1869,1775,35,15000,3000,6,2025-06-03
1870,1501,1,40000,0,3,2025-07-25
1871,466,32,8000,1600,6,2025-10-18
1872,687,36,40000,0,3,2025-02-02
1873,615,22,15000,0,3,2025-12-13
1874,1862,30,8000,0,3,2025-04-27
1875,386,6,120000,0,4,2025-11-14
1876,563,11,25000,2500,12,2025-12-03
1877,1073,24,90000,0,3,2025-02-26
1878,532,28,25000,0,3,2025-05-30
1879,705,23,8000,1600,6,2025-02-18
1880,852,30,65000,0,3,2025-04-06
1881,1733,6,120000,0,3,2025-02-18
1882,1559,28,90000,0,3,2026-01-04
1883,1077,8,65000,0,4,2025-01-15
1884,869,37,65000,0,3,2025-10-29
1885,1891,40,120000,0,3,2026-02-09
1886,67,22,25000,0,4,2025-01-31
1887,1941,12,90000,0,3,2025-04-27
1888,632,33,120000,12000,12,2026-02-28
1889,821,20,65000,0,3,2025-07-09
1890,272,31,15000,0,4,2025-02-24
1891,226,22,65000,6500,12,2025-04-05
1892,1361,38,90000,0,3,2025-01-20
1893,1400,38,40000,0,3,2025-01-09
1894,1756,11,8000,800,6,2026-02-19
1895,321,7,120000,12000,12,2025-04-28
1896,999,1,65000,13000,12,2025-03-12
1897,1148,32,15000,1500,6,2025-01-04
1898,927,26,25000,5000,12,2025-11-01
1899,155,16,8000,0,3,2025-09-16
1900,206,16,8000,0,4,2025-02-06
1901,202,16,15000,0,3,2025-03-23
1902,1404,5,8000,800,12,2025-03-30
1903,1328,32,90000,18000,12,2025-08-27
1904,889,16,40000,0,3,2025-01-05
1905,940,1,15000,0,3,2025-02-23
1906,741,17,25000,0,4,2025-11-15
1907,1229,12,25000,2500,6,2025-06-26
1908,1537,10,120000,24000,12,2025-12-19
1909,1926,2,40000,4000,12,2026-02-02
1910,340,9,25000,0,3,2026-01-18
1911,361,32,25000,5000,6,2025-06-04
1912,1402,20,120000,0,3,2025-08-02
1913,231,39,65000,0,3,2025-06-01
1914,1724,17,40000,0,3,2025-05-15
1915,7,2,15000,1500,6,2025-01-12
1916,1530,10,25000,2500,12,2026-01-27
1917,132,3,15000,0,4,2025-11-03
1918,263,33,65000,6500,6,2025-02-11
1919,1336,4,90000,18000,12,2025-08-17
1920,227,18,40000,0,3,2025-02-24
1921,1133,40,65000,0,3,2025-07-02
1922,1295,21,40000,0,3,2025-02-09
1923,345,39,120000,0,3,2025-04-13
1924,858,39,15000,1500,6,2026-02-23
1925,1077,38,120000,0,3,2025-10-21
1926,1564,14,8000,0,3,2025-12-24
1927,387,11,40000,0,4,2025-08-07
1928,963,40,15000,0,3,2026-03-05
1929,636,39,120000,0,3,2026-01-22
1930,761,34,25000,0,4,2025-11-04
1931,314,31,65000,6500,12,2025-12-15
1932,1708,39,25000,0,3,2026-02-19
1933,1705,32,90000,0,4,2025-11-19
1934,249,35,120000,0,3,2025-07-27
1935,1482,36,120000,0,3,2025-02-20
1936,1236,16,15000,0,3,2025-07-19
1937,743,38,65000,13000,6,2025-11-30
1938,674,6,90000,0,3,2025-09-05
1939,1914,28,65000,6500,6,2025-04-21
1940,626,9,90000,0,3,2025-01-06
1941,1661,4,65000,6500,12,2025-12-19
1942,1329,20,65000,0,3,2025-02-18
1943,323,18,90000,0,3,2025-03-21
1944,1437,6,40000,0,4,2025-08-13
1945,212,20,120000,24000,12,2025-11-10
1946,192,40,120000,0,4,2025-06-03
1947,652,25,90000,0,3,2025-01-14
1948,496,31,90000,0,3,2025-01-19
1949,1168,23,15000,0,3,2025-11-04
1950,1281,35,120000,0,3,2025-02-17
1951,260,18,120000,0,4,2026-02-06
1952,1050,13,90000,0,3,2025-08-06
1953,1951,16,65000,6500,12,2025-12-12
1954,1663,19,40000,0,4,2025-09-17
1955,43,29,25000,0,4,2025-10-11
1956,1247,18,120000,24000,12,2026-01-24
1957,1231,7,15000,0,4,2025-06-17
1958,1644,36,40000,0,3,2025-05-13
